id,idPlayer,idFormerTeam,strSport,strPlayer,strFormerTeam,strMoveType,strTeamBadge,strJoined,strDeparted
26191,34145597,140033,Soccer,Gael Clichy,Cannes,Permanent,https://www.thesportsdb.com/images/media/team/badge/65re7y1594129224.png,2002,2003
26192,34145597,133913,Soccer,Gael Clichy,France,International,https://www.thesportsdb.com/images/media/team/badge/5h6jyx1590266016.png,2008,2014
31967,34145597,134589,Soccer,Gael Clichy,Istanbul Basaksehir,Permanent,https://www.thesportsdb.com/images/media/team/badge/uwwrqx1448202873.png,2017,2020
26014,34145598,135171,Soccer,Martin Demichelis,River Plate,Youth,https://www.thesportsdb.com/images/media/team/badge/gtesbl1517767577.png,1998,2000
26015,34145598,135171,Soccer,Martin Demichelis,River Plate,Permanent,https://www.thesportsdb.com/images/media/team/badge/gtesbl1517767577.png,2000,2003
26016,34145598,133664,Soccer,Martin Demichelis,Bayern Munich,Permanent,https://www.thesportsdb.com/images/media/team/badge/sl3wze1557006052.png,2003,2010
26017,34145598,137964,Soccer,Martin Demichelis,Bayern Munich II,Permanent,https://www.thesportsdb.com/images/media/team/badge/dr8jai1579106404.png,2004,2004
26018,34145598,133736,Soccer,Martin Demichelis,Malaga,Permanent,https://www.thesportsdb.com/images/media/team/badge/upqyvr1473502952.png,2011,2013
26019,34145598,133729,Soccer,Martin Demichelis,Ath Madrid,Permanent,https://www.thesportsdb.com/images/media/team/badge/big56a1490135063.png,2013,2013
26020,34145598,133613,Soccer,Martin Demichelis,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2013,2016
26021,34145598,133734,Soccer,Martin Demichelis,Espanol,Permanent,https://www.thesportsdb.com/images/media/team/badge/rtyurs1473502916.png,2016,2017
26022,34145598,133736,Soccer,Martin Demichelis,Malaga,Permanent,https://www.thesportsdb.com/images/media/team/badge/upqyvr1473502952.png,2017,2017
26023,34145598,134509,Soccer,Martin Demichelis,Argentina,International,https://www.thesportsdb.com/images/media/team/badge/rrxutp1455461072.png,2005,2016
9819,34145599,133960,Soccer,Matija Nastasic,Partizan Belgrade,Permanent,https://www.thesportsdb.com/images/media/team/badge/uzb0cf1503235068.png,2010,2011
9820,34145599,133674,Soccer,Matija Nastasic,Fiorentina,Permanent,https://www.thesportsdb.com/images/media/team/badge/twwqss1448806409.png,2011,2012
9821,34145599,133613,Soccer,Matija Nastasic,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2012,2015
47154,34145599,133661,Soccer,Matija Nastasic,Schalke 04,Permanent,https://www.thesportsdb.com/images/media/team/badge/hnci291621593978.png,2015,2021
15311,34145600,133613,Soccer,Dedryck Boyata,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2009,2015
15312,34145600,133647,Soccer,Dedryck Boyata,Celtic,Permanent,https://www.thesportsdb.com/images/media/team/badge/tswuut1447597436.png,2015,2019
24130,34145600,133613,Soccer,Dedryck Boyata,Man City,Youth,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2006,2009
24131,34145600,133606,Soccer,Dedryck Boyata,Bolton,Loan,https://www.thesportsdb.com/images/media/team/badge/yvxxrv1448808301.png,2011,2012
24132,34145600,133774,Soccer,Dedryck Boyata,FC Twente,Loan,https://www.thesportsdb.com/images/media/team/badge/rsrxrt1473534783.png,2012,2013
4866,34145601,134777,Soccer,James Milner,Newcastle,Permanent,https://www.thesportsdb.com/images/media/team/badge/rqvwxt1448813396.png,2004,2008
4868,34145601,133613,Soccer,James Milner,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2010,2015
25085,34145601,133635,Soccer,James Milner,Leeds,Youth,https://www.thesportsdb.com/images/media/team/badge/wjp9391590514409.png,1996,2002
25086,34145601,133635,Soccer,James Milner,Leeds,Permanent,https://www.thesportsdb.com/images/media/team/badge/wjp9391590514409.png,2002,2004
25087,34145601,134379,Soccer,James Milner,Swindon,Loan,https://www.thesportsdb.com/images/media/team/badge/uwsyup1424033445.png,2003,2003
25088,34145601,133601,Soccer,James Milner,Aston Villa,Loan,https://www.thesportsdb.com/images/media/team/badge/aofmzk1565427581.png,2005,2006
25089,34145601,133601,Soccer,James Milner,Aston Villa,Permanent,https://www.thesportsdb.com/images/media/team/badge/aofmzk1565427581.png,2008,2010
12052,34145602,133707,Soccer,Samir Nasri,Marseille,Permanent,https://www.thesportsdb.com/images/media/team/badge/uutsyt1473504764.png,2004,2008
12053,34145602,133604,Soccer,Samir Nasri,Arsenal,Permanent,https://www.thesportsdb.com/images/media/team/badge/vrtrtp1448813175.png,2008,2011
12054,34145602,133613,Soccer,Samir Nasri,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2011,2017
31708,34145602,133707,Soccer,Samir Nasri,Marseille,Youth,https://www.thesportsdb.com/images/media/team/badge/uutsyt1473504764.png,1997,2004
31709,34145602,133735,Soccer,Samir Nasri,Sevilla,Loan,https://www.thesportsdb.com/images/media/team/badge/vpsqqx1473502977.png,2016,2017
31710,34145602,133799,Soccer,Samir Nasri,Antalyaspor,Permanent,https://www.thesportsdb.com/images/media/team/badge/wwypqp1448198654.png,2017,2018
31711,34145602,133636,Soccer,Samir Nasri,West Ham,Permanent,https://www.thesportsdb.com/images/media/team/badge/yutyxs1467459956.png,2019,2019
31712,34145602,133776,Soccer,Samir Nasri,Anderlecht,Permanent,https://www.thesportsdb.com/images/media/team/badge/ssxrys1447617052.png,2019,2020
31713,34145602,133913,Soccer,Samir Nasri,France,International,https://www.thesportsdb.com/images/media/team/badge/5h6jyx1590266016.png,2007,2013
12107,34145603,135678,Soccer,Jesus Navas,Sevilla Atletico,Permanent,https://www.thesportsdb.com/images/media/team/badge/wttwpu1472741490.png,2003,2004
12108,34145603,133735,Soccer,Jesus Navas,Sevilla,Permanent,https://www.thesportsdb.com/images/media/team/badge/vpsqqx1473502977.png,2003,2013
12109,34145603,133613,Soccer,Jesus Navas,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2013,2017
32242,34145604,133725,Soccer,David Silva,Valencia,Youth,https://www.thesportsdb.com/images/media/team/badge/yxwsqp1473503062.png,2000,2003
32243,34145604,138282,Soccer,David Silva,Valencia Mestalla,Permanent,https://www.thesportsdb.com/images/media/team/badge/w2v6we1579959187.png,2003,2004
32244,34145604,133725,Soccer,David Silva,Valencia,Permanent,https://www.thesportsdb.com/images/media/team/badge/yxwsqp1473503062.png,2004,2010
32245,34145604,134626,Soccer,David Silva,Eibar,Loan,https://www.thesportsdb.com/images/media/team/badge/ytrxqv1473502905.png,2004,2005
32246,34145604,133937,Soccer,David Silva,Celta Vigo,Loan,https://www.thesportsdb.com/images/media/team/badge/rruxwu1473502896.png,2005,2006
32247,34145604,133613,Soccer,David Silva,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2010,2020
1168,34145605,134297,Soccer,Fernandinho,Atletico PR,Permanent,https://www.thesportsdb.com/images/media/team/badge/syqtyt1473538018.png,2002,2005
1169,34145605,134126,Soccer,Fernandinho,Shakhtar Donetsk,Permanent,https://www.thesportsdb.com/images/media/team/badge/sqrxsr1421791799.png,2005,2013
9908,34145606,133996,Soccer,Yaya Toure,Metalurg Donetsk,Permanent,https://www.thesportsdb.com/images/media/team/badge/twrsut1421609098.png,2003,2005
9909,34145606,133754,Soccer,Yaya Toure,Olympiakos,Permanent,https://www.thesportsdb.com/images/media/team/badge/rvruwp1448208332.png,2005,2006
9910,34145606,133823,Soccer,Yaya Toure,Monaco,Permanent,https://www.thesportsdb.com/images/media/team/badge/xwxsxq1473504775.png,2006,2007
9911,34145606,133739,Soccer,Yaya Toure,Barcelona,Permanent,https://www.thesportsdb.com/images/media/team/badge/xqwpup1473502878.png,2007,2010
9912,34145606,133613,Soccer,Yaya Toure,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2010,2018
11880,34145606,133754,Soccer,Yaya Toure,Olympiakos,Permanent,https://www.thesportsdb.com/images/media/team/badge/xj60no1534872393.png,2018,2018
22508,34145606,139744,Soccer,Yaya Toure,ASEC Mimosas,Youth,https://www.thesportsdb.com/images/media/team/badge/b9e1cr1589312301.png,1996,2001
22509,34145606,133941,Soccer,Yaya Toure,Waasland-Beveren,Permanent,https://www.thesportsdb.com/images/media/team/badge/rttvxy1447619639.png,2001,2003
22526,34145606,134502,Soccer,Yaya Toure,Ivory Coast,International,https://www.thesportsdb.com/images/media/team/badge/rwxuuu1455465643.png,2004,2015
40972,34145606,138998,Soccer,Yaya Toure,Qingdao Huanghai,Permanent,https://www.thesportsdb.com/images/media/team/badge/jady551580929089.png,2019,2020
7108,34145607,133613,Soccer,Marcos Lopes,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2013,2015
7109,34145607,133711,Soccer,Marcos Lopes,Lille,Permanent,https://www.thesportsdb.com/images/media/team/badge/urqvrw1473504739.png,2014,2015
7110,34145607,133711,Soccer,Marcos Lopes,Lille,Permanent,https://www.thesportsdb.com/images/media/team/badge/urqvrw1473504739.png,2016,2017
14188,34145607,133823,Soccer,Rony Lopes,Monaco,Permanent,https://www.thesportsdb.com/images/media/team/badge/xwxsxq1473504775.png,2015,2019
31254,34145607,134108,Soccer,Rony Lopes,Benfica,Youth,https://www.thesportsdb.com/images/media/team/badge/7t684j1520879174.png,2006,2011
31255,34145607,133613,Soccer,Rony Lopes,Man City,Youth,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2011,2013
7235,34145608,133728,Soccer,Alvaro Negredo,Vallecano,Permanent,https://www.thesportsdb.com/images/media/team/badge/xsvwqu1473503721.png,2004,2005
7236,34145608,134485,Soccer,Alvaro Negredo,Real Madrid B,Permanent,https://www.thesportsdb.com/images/media/team/badge/upsrru1421173626.png,2005,2007
7237,34145608,133817,Soccer,Alvaro Negredo,Almeria,Permanent,https://www.thesportsdb.com/images/media/team/badge/yswsww1473503818.png,2007,2009
7238,34145608,133738,Soccer,Alvaro Negredo,Real Madrid,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwvwrw1473502969.png,2009,2009
7239,34145608,133735,Soccer,Alvaro Negredo,Sevilla,Permanent,https://www.thesportsdb.com/images/media/team/badge/vpsqqx1473502977.png,2009,2013
7240,34145608,133613,Soccer,Alvaro Negredo,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2013,2015
7242,34145608,133725,Soccer,Alvaro Negredo,Valencia,Permanent,https://www.thesportsdb.com/images/media/team/badge/yxwsqp1473503062.png,2015,2017
35190,34145608,133725,Soccer,Alvaro Negredo,Valencia,Loan,https://www.thesportsdb.com/images/media/team/badge/yxwsqp1473503062.png,2014,2015
35191,34145608,133628,Soccer,Alvaro Negredo,Middlesbrough,Loan,https://www.thesportsdb.com/images/media/team/badge/xxpttq1448811142.png,2016,2017
35192,34145608,133794,Soccer,Alvaro Negredo,Besiktas,Permanent,https://www.thesportsdb.com/images/media/team/badge/qpswyp1448199205.png,2017,2018
35194,34145608,137831,Soccer,Alvaro Negredo,Al Nasr,Permanent,https://www.thesportsdb.com/images/media/team/badge/hv8d1h1578858628.png,2018,2020
35195,34145608,133909,Soccer,Alvaro Negredo,Spain,Permanent,https://www.thesportsdb.com/images/media/team/badge/obs41m1574507346.png,2009,2013
10503,34145609,133980,Soccer,Edin Dzeko,Zeljeznicar Sarajevo,Permanent,https://www.thesportsdb.com/images/media/team/badge/xsvxus1421782563.png,2003,2005
10504,34145609,133655,Soccer,Edin Dzeko,Wolfsburg,Permanent,https://www.thesportsdb.com/images/media/team/badge/yxtrxy1473453416.png,2007,2011
10505,34145609,133613,Soccer,Edin Dzeko,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2011,2016
30162,34145609,137934,Soccer,Edin Dzeko,Zeljeznicar,Youth,https://www.thesportsdb.com/images/media/team/badge/74o51a1579089797.png,1996,2003
30163,34145609,133682,Soccer,Edin Dzeko,Roma,Loan,https://www.thesportsdb.com/images/media/team/badge/xqpqpq1448806641.png,2015,2016
32408,34145609,136680,Soccer,Edin Dzeko,Teplice,Permanent,https://www.thesportsdb.com/images/media/team/badge/m99hua1563698775.png,2005,2007
46718,34145609,133682,Soccer,Edin Dzeko,Roma,Permanent,https://www.thesportsdb.com/images/media/team/badge/xqpqpq1448806641.png,2016,2021
46181,34145610,135164,Soccer,Sergio Aguero,Independiente,Youth,https://www.thesportsdb.com/images/media/team/badge/eki4nd1580842605.png,1997,2003
46182,34145610,135164,Soccer,Sergio Aguero,Independiente,Permanent,https://www.thesportsdb.com/images/media/team/badge/eki4nd1580842605.png,2003,2006
46183,34145610,133729,Soccer,Sergio Aguero,Ath Madrid,Permanent,https://www.thesportsdb.com/images/media/team/badge/jig89k1621594577.png,2006,2011
46184,34145610,133613,Soccer,Sergio Aguero,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2011,2021
7090,34145611,133960,Soccer,Stevan Jovetic,Partizan Belgrade,Permanent,https://www.thesportsdb.com/images/media/team/badge/uzb0cf1503235068.png,2006,2008
7091,34145611,133674,Soccer,Stevan Jovetic,Fiorentina,Permanent,https://www.thesportsdb.com/images/media/team/badge/twwqss1448806409.png,2008,2013
7092,34145611,133613,Soccer,Stevan Jovetic,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2013,2016
7093,34145611,133681,Soccer,Stevan Jovetic,Inter,Permanent,https://www.thesportsdb.com/images/media/team/badge/xqyvuy1448806439.png,2015,2016
7094,34145611,133681,Soccer,Stevan Jovetic,Inter,Permanent,https://www.thesportsdb.com/images/media/team/badge/xqyvuy1448806439.png,2016,2017
7095,34145611,133735,Soccer,Stevan Jovetic,Sevilla,Permanent,https://www.thesportsdb.com/images/media/team/badge/vpsqqx1473502977.png,2017,2017
5165,34145612,133631,Soccer,Adam Drury,Peterboro,Permanent,https://www.thesportsdb.com/images/media/team/badge/tyxsvt1424033035.png,1995,2001
5166,34145612,133608,Soccer,Adam Drury,Norwich,Permanent,https://www.thesportsdb.com/images/media/team/badge/uqtwxx1448813449.png,2001,2012
5167,34145612,133635,Soccer,Adam Drury,Leeds,Permanent,https://www.thesportsdb.com/images/media/team/badge/sppwtw1448811135.png,2012,2014
15342,34145613,133613,Soccer,Karim Rekik,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2011,2015
15343,34145613,133707,Soccer,Karim Rekik,Marseille,Permanent,https://www.thesportsdb.com/images/media/team/badge/uutsyt1473504764.png,2015,2017
12593,34145615,134358,Soccer,Scott Sinclair,Bristol Rovers,Permanent,https://www.thesportsdb.com/images/media/team/badge/rqvwry1447531940.png,2004,2005
12594,34145615,133610,Soccer,Scott Sinclair,Chelsea,Permanent,https://www.thesportsdb.com/images/media/team/badge/yvwvtu1448813215.png,2005,2010
12595,34145615,133614,Soccer,Scott Sinclair,Swansea,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwxqrx1448813505.png,2010,2012
12596,34145615,133613,Soccer,Scott Sinclair,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2012,2015
12597,34145615,133601,Soccer,Scott Sinclair,Aston Villa,Permanent,https://www.thesportsdb.com/images/media/team/badge/xvxxrs1467462345.png,2015,2016
16270,34145615,133647,Soccer,Scott Sinclair,Celtic,Permanent,https://www.thesportsdb.com/images/media/team/badge/tswuut1447597436.png,2016,2020
40062,34145616,133613,Soccer,George Evans,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2013,2016
40063,34145616,133633,Soccer,George Evans,Reading,Permanent,https://www.thesportsdb.com/images/media/team/badge/tprvtu1448811527.png,2016,2018
40064,34145616,133627,Soccer,George Evans,Derby,Permanent,https://www.thesportsdb.com/images/media/team/badge/jioo4z1557155744.png,2018,2021
34606,34145619,133613,Soccer,Godsway Donyoh,Man City,Youth,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2011,2016
34607,34145619,133613,Soccer,Godsway Donyoh,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2013,2015
34608,34145619,134162,Soccer,Godsway Donyoh,Djurgaarden,Loan,https://www.thesportsdb.com/images/media/team/badge/yuuwru1425411493.png,2013,2014
34609,34145619,134483,Soccer,Godsway Donyoh,Falkenbergs FF,Loan,https://www.thesportsdb.com/images/media/team/badge/qqkdoc1592144686.png,2014,2015
34610,34145619,133890,Soccer,Godsway Donyoh,FC Nordsjælland,Permanent,https://www.thesportsdb.com/images/media/team/badge/p2hof41579460164.png,2016,2020
34611,34145619,135655,Soccer,Godsway Donyoh,Dynamo Dresden,Loan,https://www.thesportsdb.com/images/media/team/badge/yxqvxp1471898795.png,2020,2020
36938,34145620,134788,Soccer,Bacary Sagna,Auxerre,Youth,https://www.thesportsdb.com/images/media/team/badge/wsxpps1473505490.png,1998,2002
36939,34145620,134788,Soccer,Bacary Sagna,Auxerre,Permanent,https://www.thesportsdb.com/images/media/team/badge/wsxpps1473505490.png,2002,2007
36940,34145620,133604,Soccer,Bacary Sagna,Arsenal,Permanent,https://www.thesportsdb.com/images/media/team/badge/a1af2i1557005128.png,2007,2014
36941,34145620,133613,Soccer,Bacary Sagna,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2014,2017
36942,34145620,134688,Soccer,Bacary Sagna,Benevento,Permanent,https://www.thesportsdb.com/images/media/team/badge/rvwtpt1426870819.png,2018,2018
36943,34145620,136843,Soccer,Bacary Sagna,France U21,International,https://www.thesportsdb.com/images/media/team/badge/2etq6r1531680230.png,2004,2006
36945,34145620,133913,Soccer,Bacary Sagna,France,International,https://www.thesportsdb.com/images/media/team/badge/5h6jyx1590266016.png,2007,2016
36946,34145620,134150,Soccer,Bacary Sagna,Montreal Impact,Permanent,https://www.thesportsdb.com/images/media/team/badge/qpyxsr1473536442.png,2018,2020
5863,34145621,134170,Soccer,John Guidetti,Brommapojkarna,Permanent,https://www.thesportsdb.com/images/media/team/badge/tsvvwv1429976864.png,2008,2008
5864,34145621,133613,Soccer,John Guidetti,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2008,2015
46850,34145621,133647,Soccer,John Guidetti,Celtic,Loan,https://www.thesportsdb.com/images/media/team/badge/tswuut1447597436.png,2014,2015
46849,34145621,133609,Soccer,John Guidetti,Stoke,Loan,https://www.thesportsdb.com/images/media/team/badge/ypywwt1448813489.png,2014,2014
46847,34145621,133623,Soccer,John Guidetti,Burnley,Loan,https://www.thesportsdb.com/images/media/team/badge/sqrttx1448811003.png,2010,2011
46848,34145621,133758,Soccer,John Guidetti,Feyenoord,Loan,https://www.thesportsdb.com/images/media/team/badge/uturtx1473534803.png,2011,2012
46845,34145621,134170,Soccer,John Guidetti,Brommapojkarna,Loan,https://www.thesportsdb.com/images/media/team/badge/tsvvwv1429976864.png,2010,2010
13826,34145621,133937,Soccer,John Guidetti,Celta Vigo,Permanent,https://www.thesportsdb.com/images/media/team/badge/rruxwu1473502896.png,2015,2018
13827,34145621,134221,Soccer,John Guidetti,Alaves,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwqswq1420325494.png,2018,2018
46851,34145621,133656,Soccer,John Guidetti,Hannover,Loan,https://www.thesportsdb.com/images/media/team/badge/tqpqqv1473454148.png,2020,2020
1185,34145622,135156,Soccer,Wilfredo Caballero,Boca Juniors,Permanent,https://www.thesportsdb.com/images/media/team/badge/rpstvs1421591209.png,2001,2004
1186,34145622,134384,Soccer,Wilfredo Caballero,Elche,Permanent,https://www.thesportsdb.com/images/media/team/badge/ttsqsp1473503747.png,2004,2011
1187,34145622,135152,Soccer,Wilfredo Caballero,Arsenal Sarandi,Permanent,https://www.thesportsdb.com/images/media/team/badge/sxwwxv1422408324.png,2006,2006
1188,34145622,133736,Soccer,Wilfredo Caballero,Malaga,Permanent,https://www.thesportsdb.com/images/media/team/badge/upqyvr1473502952.png,2011,2014
2417,34145622,133613,Soccer,Wilfredo Caballero,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2014,2017
5027,34145623,133778,Soccer,Eliaquim Mangala,Standard,Permanent,https://www.thesportsdb.com/images/media/team/badge/yturvp1447619528.png,2008,2011
5028,34145623,134114,Soccer,Eliaquim Mangala,FC Porto,Permanent,https://www.thesportsdb.com/images/media/team/badge/vtwwwx1471876518.png,2011,2014
13131,34145623,133725,Soccer,Eliaquim Mangala,Valencia,Permanent,https://www.thesportsdb.com/images/media/team/badge/yxwsqp1473503062.png,2016,2017
13132,34145623,133615,Soccer,Eliaquim Mangala,Everton,Permanent,https://www.thesportsdb.com/images/media/team/badge/eqayrf1523184794.png,2018,2018
17830,34145623,133613,Soccer,Eliaquim Mangala,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2014,2019
1170,34145624,134734,Soccer,Fernando,Vila Nova,Permanent,https://www.thesportsdb.com/images/media/team/badge/vrtrtp1464887132.png,2005,2007
1171,34145624,134114,Soccer,Fernando,FC Porto,Permanent,https://www.thesportsdb.com/images/media/team/badge/vtwwwx1471876518.png,2007,2014
5009,34145624,133613,Soccer,Fernando,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2014,2017
14111,34145624,133804,Soccer,Fernando,Galatasaray,Permanent,https://www.thesportsdb.com/images/media/team/badge/75fphr1537381190.png,2017,2019
5014,34145626,133613,Soccer,Ian Lawlor,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2015,2017
11271,34145628,133613,Soccer,Jason Denayer,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2014,2018
24117,34145628,133776,Soccer,Jason Denayer,Anderlecht,Youth,https://www.thesportsdb.com/images/media/team/badge/ssxrys1447617052.png,2006,2008
24118,34145628,133613,Soccer,Jason Denayer,Man City,Youth,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2013,2014
24119,34145628,133647,Soccer,Jason Denayer,Celtic,Loan,https://www.thesportsdb.com/images/media/team/badge/tswuut1447597436.png,2014,2015
24120,34145628,133804,Soccer,Jason Denayer,Galatasaray,Loan,https://www.thesportsdb.com/images/media/team/badge/75fphr1537381190.png,2015,2016
24121,34145628,133603,Soccer,Jason Denayer,Sunderland,Loan,https://www.thesportsdb.com/images/media/team/badge/tprtus1448813498.png,2016,2017
24122,34145628,133804,Soccer,Jason Denayer,Galatasaray,Loan,https://www.thesportsdb.com/images/media/team/badge/75fphr1537381190.png,2017,2018
14758,34145633,133613,Soccer,Jordy Hiwula,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2012,2015
14759,34145633,133932,Soccer,Jordy Hiwula,Huddersfield Town,Permanent,https://www.thesportsdb.com/images/media/team/badge/qtusqx1420753809.png,2015,2018
35839,34145633,133625,Soccer,Jordy Hiwula,Coventry,Permanent,https://www.thesportsdb.com/images/media/team/badge/uxyqys1424033798.png,2018,2020
45859,34145633,133629,Soccer,Jordy Hiwula,Portsmouth,Permanent,https://www.thesportsdb.com/images/media/team/badge/j13pfe1601726274.png,2020,2021
14794,34145634,133613,Soccer,George Glendon,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2016,2017
14795,34145634,134374,Soccer,George Glendon,Fleetwood Town,Permanent,https://www.thesportsdb.com/images/media/team/badge/txwuwp1424032712.png,2017,2018
14796,34145634,134360,Soccer,George Glendon,Carlisle,Permanent,https://www.thesportsdb.com/images/media/team/badge/wqqpuy1423804947.png,2018,2019
11780,34145635,133613,Soccer,Angelino,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2014,2018
44850,34145635,133733,Soccer,Angelino,Mallorca,Loan,https://www.thesportsdb.com/images/media/team/badge/ssptsx1473503730.png,2017,2017
44849,34145635,134700,Soccer,Angelino,Girona,Loan,https://www.thesportsdb.com/images/media/team/badge/6etnor1616442357.png,2017,2017
44848,34145635,134630,Soccer,Angelino,New York City,Loan,https://www.thesportsdb.com/images/media/team/badge/li4y2o1534575820.png,2015,2015
44847,34145635,133613,Soccer,Angelino,Man City,Youth,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2013,2014
44846,34145635,133816,Soccer,Angelino,La Coruna,Youth,https://www.thesportsdb.com/images/media/team/badge/wtssuy1473502941.png,2007,2013
44851,34145635,133773,Soccer,Angelino,NAC Breda,Loan,https://www.thesportsdb.com/images/media/team/badge/ute4en1544965805.png,2017,2018
44852,34145635,133768,Soccer,Angelino,PSV Eindhoven,Permanent,https://www.thesportsdb.com/images/media/team/badge/pph0v91594450688.png,2018,2019
44853,34145635,133613,Soccer,Angelino,Man City,Permanent,https://www.thesportsdb.com/images/media/team/badge/vwpvry1467462651.png,2019,2021
44854,34145635,134695,Soccer,Angelino,RasenBallsport Leipzig,Loan,https://www.thesportsdb.com/images/media/team/badge/zjgapo1594244951.png,2020,2021
1750,34145637,133729,Soccer,David de Gea,Ath Madrid,Permanent,https://www.thesportsdb.com/images/media/team/badge/big56a1490135063.png,2009,2011
3966,34145638,133889,Soccer,Anders Lindegaard,Odense BK ,Permanent,https://www.thesportsdb.com/images/media/team/badge/syyxwq1473535545.png,2003,2009
3967,34145638,133998,Soccer,Anders Lindegaard,Aalesund,Permanent,https://www.thesportsdb.com/images/media/team/badge/tyqrrs1424053552.png,2009,2010
3968,34145638,133612,Soccer,Anders Lindegaard,Man United,Permanent,https://www.thesportsdb.com/images/media/team/badge/stqust1448813388.png,2010,2015
3969,34145638,133611,Soccer,Anders Lindegaard,West Brom,Permanent,https://www.thesportsdb.com/images/media/team/badge/rsvuxw1448813527.png,2015,2016
3970,34145638,133809,Soccer,Anders Lindegaard,Preston,Permanent,https://www.thesportsdb.com/images/media/team/badge/wqtwvw1448811512.png,2016,2017
1776,34145642,133598,Soccer,Phil Jones,Blackburn,Permanent,https://www.thesportsdb.com/images/media/team/badge/rvryut1448810814.png,2009,2011
42077,34145643,133603,Soccer,Jonny Evans,Sunderland,Loan,https://www.thesportsdb.com/images/media/team/badge/tprtus1448813498.png,2006,2007
42076,34145643,134245,Soccer,Jonny Evans,Antwerp,Loan,https://www.thesportsdb.com/images/media/team/badge/ru37em1491505116.png,2006,2006
42075,34145643,133612,Soccer,Jonny Evans,Man United,Permanent,https://www.thesportsdb.com/images/media/team/badge/xzqdr11517660252.png,2006,2015
42078,34145643,133603,Soccer,Jonny Evans,Sunderland,Loan,https://www.thesportsdb.com/images/media/team/badge/tprtus1448813498.png,2008,2008
42079,34145643,133611,Soccer,Jonny Evans,West Brom,Permanent,https://www.thesportsdb.com/images/media/team/badge/rsvuxw1448813527.png,2015,2018
1757,34145644,133600,Soccer,Chris Smalling,Fulham,Permanent,https://www.thesportsdb.com/images/media/team/badge/xwwvyt1448811086.png,2008,2010
35062,34145644,133634,Soccer,Chris Smalling,Millwall,Youth,https://www.thesportsdb.com/images/media/team/badge/5p1z5k1537208888.png,2002,2004
35063,34145644,135971,Soccer,Chris Smalling,Maidstone,Youth,https://www.thesportsdb.com/images/media/team/badge/ys1dqu1515432061.png,2006,2007
35064,34145644,135971,Soccer,Chris Smalling,Maidstone,Permanent,https://www.thesportsdb.com/images/media/team/badge/ys1dqu1515432061.png,2007,2008
35065,34145644,133612,Soccer,Chris Smalling,Man United,Permanent,https://www.thesportsdb.com/images/media/team/badge/xzqdr11517660252.png,2010,2020
